id,messages,category,answer_type,domain,language,source,source_id,generator,generation_prompt_version,reviewer,quality_status,rejection_reason,bareness_check_passed,dedup_cluster_id,contamination_checked,contamination_flag,license,split,created_at,notes
open_ended_counterexample__072,"[{""role"": ""user"", ""content"": ""Temelleri yeniden kurmak için uğraşıyorum ama kolay sorularda bile işlem hatası yapınca motivasyonum düşüyor. Nerede hata yaptığımı nasıl anlayabilirim?""}, {""role"": ""assistant"", ""content"": ""Kolay sorulardaki işlem hataları genellikle bilgi eksikliği değil, dikkat ve pratik eksikliğidir; uzun aradan sonra bu çok normal. Birkaç soruda hatalarının nerede olduğuna bak: işaret hatası mı, sadeleştirme mi, dikkatsizlik mi? Genellikle bir-iki tür hata tekrar eder. Bunlar için soruyu bitirince kontrol etme alışkanlığı edin. Motivasyon için de doğru sayısını değil, aynı hatayı daha az yaptığını takip et.""}]",open_ended_counterexample,troubleshooting_or_decision_support,education_and_learning,tr,synthetic,synthetic_open_ended_072,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended troubleshooting; diagnosis and next actions require context. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__073,"[{""role"": ""user"", ""content"": ""Bir sunum konusunu araştırırken çok fazla sekme açıyorum. Bana uygulanabilir ve abartısız bir yol önerebilir misin?""}, {""role"": ""assistant"", ""content"": ""Araştırmaya başlamadan önce sunumun cevaplayacağı üç soruyu yaz. Her soru için en fazla iki güvenilir kaynak aç ve bir soruyu bitirmeden sonrakine geçme. Bulduğun bilgiyi sekmede bırakmak yerine hemen ilgili slayt taslağına kısa bir not ve kaynağıyla ekle, sonra sekmeyi kapat. Açık sekmeler bir süre sonra birer yapılacak işe dönüşür ve seni yavaşlatır.""}]",open_ended_counterexample,practical_advice,education_and_learning,tr,synthetic,synthetic_open_ended_073,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended practical advice; concrete multi-step response is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__074,"[{""role"": ""user"", ""content"": ""Bir sunum konusunu araştırırken çok fazla sekme açıyorum. Bu sorunun arkasındaki temel mekanizmayı ve çözümün neden işe yarayacağını anlamak istiyorum.""}, {""role"": ""assistant"", ""content"": ""Çok sekme açılmasının nedeni, neyi aradığını bilmeden araştırmaktır: her kaynak başka ilginç bağlantılar gösterir ve hangisinin gerekli olduğuna karar veremediğin için hepsini açık tutarsın. Böylece çok bilgi toplarsın ama sunum ilerlemez. Önce cevaplanacak soruları belirlemek, her kaynağı “bu soruya yardım ediyor mu?” diye değerlendirmeni sağlar. Bilgiyi hemen slayta işlemek de sekmeyi gönül rahatlığıyla kapatabilmeni sağlar.""}]",open_ended_counterexample,explanation,education_and_learning,tr,synthetic,synthetic_open_ended_074,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended explanation; causes and implications require multiple sentences. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__075,"[{""role"": ""user"", ""content"": ""Araştırmayı odaklı tutmak istiyorum. Hangisi daha uygun: önce mümkün olduğunca çok kaynak toplamak, yoksa sorulara göre sınırlı kaynak taramak?""}, {""role"": ""assistant"", ""content"": ""Çok kaynak toplamak kolay görünür, ama asıl iş o kaynakları okuyup ayıklamak olduğu için sonradan daha çok zaman alır. Sorulara göre sınırlı kaynak taramak hem zamanını korur hem de sunumun odaklı kalmasını sağlar. Konuyu hiç bilmiyorsan başta kısa bir genel tarama yapabilirsin, ama bunu sadece soruları belirlemek için kullan.""}]",open_ended_counterexample,comparison_or_tradeoff,education_and_learning,tr,synthetic,synthetic_open_ended_075,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended comparison; alternatives and trade-offs need a discursive answer. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__076,"[{""role"": ""user"", ""content"": ""Bir sunum konusunu araştırırken çok fazla sekme açıyorum. Denediğim yöntem tam işlemiyor ve kaynakları okuyorum ama sunum taslağı oluşmuyor; hangi kontrol sırasını izlemeliyim?""}, {""role"": ""assistant"", ""content"": ""Kaynakları okuyup taslak oluşmuyorsa okuma ile yazma birbirinden kopuk demektir. Önce sunumun iskeletini çıkar: cevaplayacağın üç soru ve her biri için bir slayt başlığı. Sonra her kaynağı okurken bulduğunu hemen ilgili slayta bir-iki cümleyle yaz. Eksik de olsa erken yazmaya başlamak, neyi daha araştırman gerektiğini de gösterir.""}]",open_ended_counterexample,troubleshooting_or_decision_support,education_and_learning,tr,synthetic,synthetic_open_ended_076,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended troubleshooting; diagnosis and next actions require context. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__077,"[{""role"": ""user"", ""content"": ""Kendi kendime öğrenirken ilerlememi ölçemiyorum. Bu durumu düzeltirken nereden başlamam daha mantıklı olur?""}, {""role"": ""assistant"", ""content"": ""Haftalık küçük bir performans görevi belirle: öğrendiğin şeyle yapılabilecek somut bir iş, örneğin kısa bir metin yazmak ya da bir problem çözmek. Her hafta benzer bir görevi yap ve sonuçları aynı ölçütle karşılaştır. Zorlandığın noktayı gelecek haftanın odağı yap. Çalışılan saat çabayı gösterir; ilerlemeyi ise neyi yapabildiğin gösterir.""}]",open_ended_counterexample,practical_advice,education_and_learning,tr,synthetic,synthetic_open_ended_077,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended practical advice; concrete multi-step response is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__078,"[{""role"": ""user"", ""content"": ""Kendi kendime öğrenirken ilerlememi ölçemiyorum. Burada asıl güçlüğün ne olduğunu ve nasıl azaltılabileceğini açıklayabilir misin?""}, {""role"": ""assistant"", ""content"": ""Asıl güçlük, kendi kendine öğrenirken dışarıdan bir değerlendirme olmamasıdır: öğretmen ya da sınav olmadığı için ilerlemeyi çalıştığın süreyle ölçersin, oysa süre yalnızca çabayı gösterir. Bu yüzden çok çalıştığın hâlde ilerlemediğini düşünebilir ya da tersine, ilerlediğini sanabilirsin. Çözüm, düzenli olarak aynı türden somut bir görev yapıp sonuçlarını karşılaştırmaktır.""}]",open_ended_counterexample,explanation,education_and_learning,tr,synthetic,synthetic_open_ended_078,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended explanation; causes and implications require multiple sentences. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__079,"[{""role"": ""user"", ""content"": ""Kendi kendime öğrenirken ilerlememi ölçemiyorum. Kısa vadeli seçenek çalışılan saatleri takip etmek, uzun vadeli seçenek ise üretilebilen çıktı ve çözülebilen görevleri izlemek; bu ödünleşmeyi nasıl değerlendirmeliyim?""}, {""role"": ""assistant"", ""content"": ""Amaç ilerlemeyi ölçmekse cevap net: saat takibi ilerlemeyi ölçmez, yalnızca çalışıp çalışmadığını gösterir. Çıktıları ve çözebildiğin görevleri izlemek biraz daha çaba ister ama gerçek beceri artışını gösterir. İkisini birlikte de kullanabilirsin: saat takibi düzenli çalışıp çalışmadığını, çıktı takibi ise bu çalışmanın işe yarayıp yaramadığını gösterir.""}]",open_ended_counterexample,comparison_or_tradeoff,education_and_learning,tr,synthetic,synthetic_open_ended_079,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended comparison; alternatives and trade-offs need a discursive answer. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__080,"[{""role"": ""user"", ""content"": ""Kendi kendime öğrenirken ilerlememi ölçemiyorum. İlk gün, ilk hafta ve devamında neye odaklanmam mantıklı olur?""}, {""role"": ""assistant"", ""content"": ""İlk gün öğrendiğin konuyla yapılabilecek küçük bir görev belirle ve hemen bir kez dene; bu senin başlangıç noktan olur. İlk haftanın sonunda aynı türden bir görevi tekrar yap ve sonucu ilkiyle aynı ölçütle karşılaştır. Devamında bunu her hafta tekrarla ve zorlandığın noktayı sonraki haftanın odağı yap; birkaç hafta sonra ilerlemeni somut olarak görürsün.""}]",open_ended_counterexample,planning_or_preparation,education_and_learning,tr,synthetic,synthetic_open_ended_080,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended planning request; sequenced preparation is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__081,"[{""role"": ""user"", ""content"": ""Yeni ekibimde toplantılarda ne zaman söz almam gerektiğini kestiremiyorum. Toplantılara dengeli katılmak için nasıl bir yaklaşım izleyebilirim?""}, {""role"": ""assistant"", ""content"": ""Toplantıdan önce gündeme bak ve katkı verebileceğin bir soru ya da gözlem hazırla. Konuşurken ne gözlemlediğini ve ne önerdiğini ayırarak söyle; böylece katkın daha net anlaşılır. Toplantıda söyleyemediğin bir şey olursa sonra kısa bir mesajla ekle. Katılımının değeri ne kadar konuştuğundan değil, kararın netleşmesine ne kadar yardım ettiğinden gelir.""}]",open_ended_counterexample,practical_advice,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_081,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended practical advice; concrete multi-step response is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__082,"[{""role"": ""user"", ""content"": ""Yeni ekibimde toplantılarda ne zaman söz almam gerektiğini kestiremiyorum. Her fırsatta görüş bildirmek ile önce bağlamı dinleyip somut katkı olduğunda konuşmak arasında nasıl seçim yapmalıyım?""}, {""role"": ""assistant"", ""content"": ""Yeni bir ekipte her fırsatta görüş bildirmek, bağlamı bilmeden konuştuğun için katkını zayıflatabilir. Yalnızca somut bir katkın olduğunda konuşmak ise uzun süre sessiz kalıp görünmez olmana yol açabilir. En iyisi arada bir yol: ilk haftalarda bağlamı öğrenmek için dinle, ama anlamadığın şeyleri sormaktan çekinme. Sorular hem öğrenmeni hızlandırır hem de katılımını gösterir.""}]",open_ended_counterexample,comparison_or_tradeoff,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_082,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended comparison; alternatives and trade-offs need a discursive answer. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__083,"[{""role"": ""user"", ""content"": ""Yeni ekibimde toplantılarda ne zaman söz almam gerektiğini kestiremiyorum. Önümüzdeki iki hafta içinde toplantılara dengeli katılmak için gerçekçi bir planı nasıl kurabilirim?""}, {""role"": ""assistant"", ""content"": ""İlk hafta her toplantıdan önce gündeme bakıp bir soru hazırla ve toplantıda en az bir kez söz al; soru sormak yeni biri için en kolay başlangıçtır. Ekipte kimin ne zaman konuştuğunu ve hangi katkıların işe yaradığını da gözlemle. İkinci hafta buna somut gözlem ve öneriler ekle. Toplantıda söyleyemediklerini sonrasında kısa bir mesajla paylaş.""}]",open_ended_counterexample,planning_or_preparation,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_083,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended planning request; sequenced preparation is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__084,"[{""role"": ""user"", ""content"": ""Yeni ekibimde toplantılarda ne zaman söz almam gerektiğini kestiremiyorum; ayrıca söz almak için beklerken konu değişiyor. Sorunun kaynağını nasıl ayırıp neyi değiştireceğime karar verebilirim?""}, {""role"": ""assistant"", ""content"": ""Söz almak için beklerken konu değişiyorsa büyük ihtimalle “doğru anı” bekliyorsun. Birkaç toplantıda neyi beklediğini gözlemle: fikrini mükemmelleştirmeye mi çalışıyorsun, yoksa araya girmekten mi çekiniyorsun? Fikrin aklına geldiğinde kısa bir cümleyle söze gir: “Buna bir şey ekleyebilir miyim?” Gündemi önceden okuyup söyleyeceklerini hazırlamak da hızlı konuşmanı kolaylaştırır.""}]",open_ended_counterexample,troubleshooting_or_decision_support,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_084,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended troubleshooting; diagnosis and next actions require context. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__085,"[{""role"": ""user"", ""content"": ""Yöneticimden aldığım görev bana belirsiz geliyor. Bunu daha sürdürülebilir biçimde çözmek için neler yapabilirim?""}, {""role"": ""assistant"", ""content"": ""Görevi aldıktan sonra anladığın çıktıyı kendi cümlenle özetle ve teyit iste: “Şunu, şu tarihe kadar, şu öncelikle istiyorsun, doğru mu?” Teslim tarihini ve diğer işlere göre önceliğini de netleştir. İşin küçük bir ilk örneğini erken paylaş; yanlış anladığın bir yer varsa fazla emek harcamadan ortaya çıkar. Bunu her belirsiz görevde yaparsan yöneticin de zamanla daha net görev vermeye başlar.""}]",open_ended_counterexample,practical_advice,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_085,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended practical advice; concrete multi-step response is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__086,"[{""role"": ""user"", ""content"": ""Yöneticimden aldığım görev bana belirsiz geliyor. Başta kapsam ve başarı ölçütünü sormak neden daha etkili olabilir, açıklar mısın?""}, {""role"": ""assistant"", ""content"": ""Belirsiz bir görevdeki en büyük risk, yanlış yönde uzun süre çalışmaktır: başta beş dakikalık bir soru, sonradan günler sürecek bir düzeltmeyi önleyebilir. Kapsam neyin dahil olduğunu, başarı ölçütü ise işin ne zaman bitmiş sayılacağını gösterir. Bu ikisi netleşince hem nerede duracağını bilirsin hem de yöneticinin beklentisiyle yaptığın iş arasındaki fark kapanır.""}]",open_ended_counterexample,explanation,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_086,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended explanation; causes and implications require multiple sentences. | known-pattern repair v1 | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__087,"[{""role"": ""user"", ""content"": ""Beklentiyi netleştirmek istiyorum ama birden yüklenmek istemiyorum. Adımları hangi sıraya koymalıyım?""}, {""role"": ""assistant"", ""content"": ""Önce görevi aldığında anladığın çıktıyı kendi cümlenle özetleyip teyit iste; en kısa ve en etkili adım budur. Sonra teslim tarihini ve önceliği netleştir, özellikle elinde başka işler de varsa. Son olarak işin küçük bir ilk örneğini erken paylaş. Bu üç adımı her yeni görevde sırayla uygulamak, beklentiyle yaptığın iş arasındaki farkı erkenden kapatır.""}]",open_ended_counterexample,planning_or_preparation,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_087,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended planning request; sequenced preparation is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__088,"[{""role"": ""user"", ""content"": ""Beklentiyi netleştirmek için uğraşıyorum ama soru sorunca yetersiz görüneceğimden çekiniyorum. Nerede hata yaptığımı nasıl anlayabilirim?""}, {""role"": ""assistant"", ""content"": ""Soru sormak yerine anladığını kendi cümlenle özetleyip teyit iste: “Şunu, cumaya kadar, öncelikli olarak bekliyorsun, doğru mu?” Bu seni yetersiz değil, dikkatli gösterir. İşin küçük bir ilk örneğini erken paylaş; yanlış anladığın bir yer varsa fazla emek harcamadan ortaya çıkar. Hatanın nerede olduğunu görmek için de aldığın düzeltmelere bak: hep aynı noktada mı (kapsam, format, öncelik, tarih) toplanıyor?""}]",open_ended_counterexample,troubleshooting_or_decision_support,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_088,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended troubleshooting; diagnosis and next actions require context. | Argilla v3 submitted review | human rewrite import | human rewrite import
open_ended_counterexample__089,"[{""role"": ""user"", ""content"": ""Bir iş arkadaşım mesajlarıma çok geç dönüyor. Bana uygulanabilir ve abartısız bir yol önerebilir misin?""}, {""role"": ""assistant"", ""content"": ""Mesajda ihtiyacın olan şeyi ilk cümlede ve tek bir soru olarak yaz. Neden ve ne zamana kadar gerektiğini ekle: “Cuma teslimi için perşembe öğlene kadar onayın lazım.” Acil değilse makul bir süre tanı; gerçekten acilse mesaj yerine kısa bir arama daha iyi işler. İnsanlar gecikmenin neye yol açtığını bilmediğinde mesajı genellikle ertelerler.""}]",open_ended_counterexample,practical_advice,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_089,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended practical advice; concrete multi-step response is appropriate. | accepted unchanged; optional improvement note retained in Argilla snapshot | human rewrite import | human rewrite import
open_ended_counterexample__090,"[{""role"": ""user"", ""content"": ""Bir iş arkadaşım mesajlarıma çok geç dönüyor. Bu sorunun arkasındaki temel mekanizmayı ve çözümün neden işe yarayacağını anlamak istiyorum.""}, {""role"": ""assistant"", ""content"": ""Asıl neden çoğu zaman ilgisizlik değil, önceliklendirmedir: iş arkadaşın mesajının neye bağlı olduğunu ve ne zaman gerektiğini bilmediğinde onu acil olmayan işlerin arasına koyar. Uzun ya da net bir soru içermeyen mesajlar da “sonra bakarım” diye ertelenir. Beklenen zamanı ve bağımlılığı açıkça yazmak, mesajının önemini anlamasını ve kolayca cevap verebilmesini sağlar.""}]",open_ended_counterexample,explanation,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_090,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended explanation; causes and implications require multiple sentences. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__091,"[{""role"": ""user"", ""content"": ""İş birliğini gerginlik yaratmadan hızlandırmak istiyorum. Hangisi daha uygun: daha sık hatırlatma göndermek, yoksa beklenen zamanı ve bağımlılığı açıkça belirtmek?""}, {""role"": ""assistant"", ""content"": ""Sık hatırlatma kısa vadede cevap getirebilir ama gerginlik yaratır ve zamanla etkisini yitirir. Beklenen zamanı ve bağımlılığı baştan belirtmek hatırlatma ihtiyacını azaltır ve karşı tarafa baskı değil bilgi verir. Önce bunu dene; belirttiğin süre geçtiyse tek ve nazik bir hatırlatma yeterli.""}]",open_ended_counterexample,comparison_or_tradeoff,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_091,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended comparison; alternatives and trade-offs need a discursive answer. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__092,"[{""role"": ""user"", ""content"": ""Bir iş arkadaşım mesajlarıma çok geç dönüyor. Denediğim yöntem tam işlemiyor ve hatırlatma gönderdikçe iletişim daha da geriliyor; hangi kontrol sırasını izlemeliyim?""}, {""role"": ""assistant"", ""content"": ""Hatırlatmalar gerginliği artırıyorsa hatırlatmayı sıklaştırmak yerine bir adım geri çekil. Önce ilk mesajını gözden geçir: ne istediğin, neden ve ne zamana kadar gerektiği açık mı? Değilse bunları netleştirip bir kez yeniden yaz. Sorun sürüyorsa kısa bir yüz yüze ya da telefon görüşmesi iste; belki iş yükü fazladır ya da başka bir sorun vardır ve bunu yazışarak anlamak zordur.""}]",open_ended_counterexample,troubleshooting_or_decision_support,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_092,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended troubleshooting; diagnosis and next actions require context. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__093,"[{""role"": ""user"", ""content"": ""Yaptığım işi performans görüşmesinde anlatmakta zorlanıyorum. Bu durumu düzeltirken nereden başlamam daha mantıklı olur?""}, {""role"": ""assistant"", ""content"": ""Dönem boyunca yaptığın işlerden en etkili üç örneği seç. Her biri için sorunun ne olduğunu, senin ne yaptığını ve sonucunu kısaca yaz; mümkünse sonucu sayıyla göster. Ekip işlerinde kendi kararını ya da katkını açıkça belirt. Görev listesi ne kadar çalıştığını gösterir, örnekler ise işinin neden değerli olduğunu.""}]",open_ended_counterexample,practical_advice,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_093,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended practical advice; concrete multi-step response is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__094,"[{""role"": ""user"", ""content"": ""Yaptığım işi performans görüşmesinde anlatmakta zorlanıyorum. Burada asıl güçlüğün ne olduğunu ve nasıl azaltılabileceğini açıklayabilir misin?""}, {""role"": ""assistant"", ""content"": ""Asıl güçlük, yaptığın işi görev olarak anlatmaktır: “şu raporu hazırladım” demek, işin ne kadar zor olduğunu ya da neyi değiştirdiğini göstermez. Yöneticin bağlamı ve etkiyi görmediğinde katkını değerlendirmekte zorlanır. Bunu azaltmak için birkaç güçlü örneği sorun, eylem ve sonuç üzerinden anlat. Dönem boyunca önemli işlerini kısaca not etmek de görüşme öncesi hatırlamayı kolaylaştırır.""}]",open_ended_counterexample,explanation,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_094,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended explanation; causes and implications require multiple sentences. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__095,"[{""role"": ""user"", ""content"": ""Yaptığım işi performans görüşmesinde anlatmakta zorlanıyorum. Kısa vadeli seçenek tamamlanan görevleri sıralamak, uzun vadeli seçenek ise sorun, eylem ve etki bağlantısıyla örnek vermek; bu ödünleşmeyi nasıl değerlendirmeliyim?""}, {""role"": ""assistant"", ""content"": ""Performans görüşmesinde sorun, eylem ve etki bağlantısıyla örnek vermek neredeyse her zaman daha iyi. Görev listesi hazırlamak kolaydır ama her şey aynı ağırlıkta görünür ve önemli işlerin arada kaybolur. İyi bir yol: iki-üç güçlü örneği ayrıntılı anlat, geri kalan işleri kısa bir liste olarak ekle. Zamanın kısıtlıysa en azından bir örneği bu şekilde hazırla.""}]",open_ended_counterexample,comparison_or_tradeoff,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_095,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended comparison; alternatives and trade-offs need a discursive answer. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__096,"[{""role"": ""user"", ""content"": ""Yaptığım işi performans görüşmesinde anlatmakta zorlanıyorum. İlk gün, ilk hafta ve devamında neye odaklanmam mantıklı olur?""}, {""role"": ""assistant"", ""content"": ""İlk gün dönem boyunca yaptığın işleri listele ve en etkili üç örneği seç. İlk hafta her biri için sorunu, senin katkını ve sonucunu yaz; mümkünse sonucu sayıyla ya da somut bir değişiklikle göster. Devamında önemli işlerini yaptıkça kısaca not etmeye başla; bir sonraki görüşmenin hazırlığı çok daha kolay olur.""}]",open_ended_counterexample,planning_or_preparation,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_096,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended planning request; sequenced preparation is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__097,"[{""role"": ""user"", ""content"": ""Toplantı davetleri bütün odak zamanımı bölüyor. Takvimi daha korunaklı yönetmek için nasıl bir yaklaşım izleyebilirim?""}, {""role"": ""assistant"", ""content"": ""Takviminde haftada iki-üç odak bloğunu önceden kapat ve bunları gerçek bir toplantı gibi koru. Her davette senden beklenen katkıyı kontrol et; katkın yoksa ya da yalnızca bilgi alacaksan toplantı notlarını istemeyi öner. Toplantıları mümkün olduğunca günün belli saatlerinde topla, böylece aralarda da odaklanabileceğin zaman kalır.""}]",open_ended_counterexample,practical_advice,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_097,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended practical advice; concrete multi-step response is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__098,"[{""role"": ""user"", ""content"": ""Toplantı davetleri bütün odak zamanımı bölüyor. Çoğu toplantıyı reddetmek ile amacı belirsiz toplantıları sorgulayıp odak blokları ayırmak arasında nasıl seçim yapmalıyım?""}, {""role"": ""assistant"", ""content"": ""Çoğu toplantıyı reddetmek kısa vadede zaman kazandırır ama ekip içindeki ilişkiye ve bilgi akışına zarar verebilir. Amacı belirsiz toplantıları sorgulayıp odak blokları ayırmak ise hem zamanını korur hem de iş birliğini bozmaz. Bu yüzden ikinci yol daha mantıklı. Doğrudan reddetmek yerine “Buna katılmam gerekiyor mu, yoksa notlar yeterli mi?” diye sormak da çoğu zaman aynı sonucu verir.""}]",open_ended_counterexample,comparison_or_tradeoff,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_098,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended comparison; alternatives and trade-offs need a discursive answer. | accepted after review-saturation decision | human rewrite import | human rewrite import
open_ended_counterexample__099,"[{""role"": ""user"", ""content"": ""Toplantı davetleri bütün odak zamanımı bölüyor. Önümüzdeki iki hafta içinde takvimi daha korunaklı yönetmek için gerçekçi bir planı nasıl kurabilirim?""}, {""role"": ""assistant"", ""content"": ""İlk hafta takviminde iki odak bloğunu kapat ve gelen davetlerde senden beklenen katkıyı kontrol et. Hangi toplantılarda gerçekten gerekli olduğunu, hangilerinde yalnızca dinlediğini not et. İkinci hafta sadece dinlediğin toplantılar için yazılı güncelleme ya da notları istemeyi öner. İki haftanın sonunda odak bloklarının korunup korunmadığına bakıp gerekirse sayılarını ya da saatlerini ayarla.""}]",open_ended_counterexample,planning_or_preparation,career_and_workplace_communication,tr,synthetic,synthetic_open_ended_099,openai-codex-gpt-5,open-ended-counterexample-v1,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15,Open-ended planning request; sequenced preparation is appropriate. | accepted after review-saturation decision | human rewrite import | human rewrite import
